//以下全部出自网络和大佬资源，如有冒犯请联系删除。[所有内容仅供学习使用，请勿用于违法用途]//
🇹🇼台湾频道,#genre#
CCTV-5体育,http://121.11.160.7:9901/tsfile/live/0005_1.m3u8
CCTV-6电影,http://121.11.160.7:9901/tsfile/live/0006_1.m3u8
CCTV-7军事,http://121.11.160.7:9901/tsfile/live/0007_1.m3u8
CCTV-8电视,http://121.11.160.7:9901/tsfile/live/0008_1.m3u8
CCTV-9纪录,http://121.11.160.7:9901/tsfile/live/0009_1.m3u8
CCTV-10科教,http://121.11.160.7:9901/tsfile/live/0010_1.m3u8
CCTV-13新闻,http://121.11.160.7:9901/tsfile/live/0013_1.m3u8
CCTV-14少儿,http://121.11.160.7:9901/tsfile/live/0014_1.m3u8
CCTV-15音乐,http://121.11.160.7:9901/tsfile/live/0015_1.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
江苏卫视,http://114.104.171.233:20080/hls/16/index.m3u8
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
湖南卫视,http://218.3.138.25:1111/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://58.220.219.14:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=f35a89681647856030
四川卫视,http://36.32.174.67:60080/newlive/live/hls/29/live.m3u8
新疆卫视,http://118.122.189.74:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://120.238.94.10:9901/tsfile/live/1077_1.m3u8
延边卫视,http://61.138.128.226:19901/tsfile/live/1008_1.m3u8
湖南卫视,http://183.223.157.33:9901/tsfile/live/0019_1.m3u8
江苏卫视,http://222.169.85.8:9901/tsfile/live/0127_1.m3u8
安徽卫视,http://110.53.52.63:8888/newlive/live/hls/24/live.m3u8
北京卫视,http://36.32.174.67:60080/newlive/live/hls/25/live.m3u8
北京卫视,http://110.53.52.63:8888/newlive/live/hls/18/live.m3u8
兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
甘肃卫视,http://110.53.52.63:8888/newlive/live/hls/35/live.m3u8
广东卫视,http://110.53.52.63:8888/newlive/live/hls/20/live.m3u8
河南卫视,http://111.61.236.247:9081/hls/33/index.m3u8
黑龙江卫视,http://110.53.52.63:8888/newlive/live/hls/44/live.m3u8
吉林卫视,http://111.61.236.247:9081/hls/45/index.m3u8
吉林卫视,http://58.221.214.82:9901/tsfile/live/0116_1.m3u8
江苏卫视,http://112.46.85.60:8009/hls/33/index.m3u8
辽宁卫视,http://110.53.52.63:8888/newlive/live/hls/46/live.m3u8
内蒙古卫视,http://110.53.52.63:8888/newlive/live/hls/45/live.m3u8
内蒙古卫视,http://111.61.236.247:9081/hls/48/index.m3u8
内蒙古卫视,http://118.122.189.74:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://61.138.128.226:19901/tsfile/live/0109_1.m3u8
内蒙古卫视,http://183.11.239.36:808/hls/60/index.m3u8
宁夏卫视,http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8
宁夏卫视,http://110.53.52.63:8888/newlive/live/hls/39/live.m3u8
宁夏卫视,http://111.61.236.247:9081/hls/51/index.m3u8
宁夏卫视,http://120.238.94.10:9901/tsfile/live/1076_1.m3u8
山东卫视,http://111.61.236.247:9081/hls/31/index.m3u8
山西卫视,http://36.32.174.67:60080/newlive/live/hls/43/live.m3u8
山西卫视,http://110.53.52.63:8888/newlive/live/hls/43/live.m3u8
山西卫视,http://111.61.236.247:9081/hls/47/index.m3u8
陕西卫视,http://112.46.85.60:8009/hls/17/index.m3u8
陕西卫视,http://36.32.174.67:60080/newlive/live/hls/44/live.m3u8
陕西卫视,http://111.61.236.247:9081/hls/46/index.m3u8
四川卫视,http://111.61.236.247:9081/hls/35/index.m3u8
四川卫视,http://120.238.94.10:9901/tsfile/live/1058_1.m3u8
天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8
天津卫视,http://36.32.174.67:60080/newlive/live/hls/26/live.m3u8
新疆卫视,http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8
新疆卫视,http://110.53.52.63:8888/newlive/live/hls/37/live.m3u8
西藏卫视,http://36.32.174.67:60080/newlive/live/hls/48/live.m3u8
西藏卫视,http://110.53.52.63:8888/newlive/live/hls/36/live.m3u8
西藏卫视,http://111.61.236.247:9081/hls/52/index.m3u8
云南卫视,http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8
延边卫视,https://live.ybtvyun.com/video/s10006-2f92b9e0b123/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
北京卫视,http://my.tmos.cn:15181/chs002.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://my.tmos.cn:15181/chs004.m3u8
江苏卫视,http://my.tmos.cn:15181/chs003.m3u8
广东卫视,http://my.tmos.cn:15181/chs006.m3u8
黑龙江卫视,http://my.tmos.cn:15181/chs005.m3u8
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws
江苏卫视,http://goo.bkpcp.top/mg/jsws
江西卫视,http://goo.bkpcp.top/mg/jxws
陕西卫视,http://goo.bkpcp.top/mg/sxws
湖南卫视,http://113.218.229.47:8081/tsfile/live/0017_1.m3u8
贵州卫视,http://121.11.160.7:9901/tsfile/live/1003_1.m3u8
江苏卫视,http://121.11.160.7:9901/tsfile/live/1007_1.m3u8
天津卫视,http://121.11.160.7:9901/tsfile/live/1008_1.m3u8
北京卫视,http://121.11.160.7:9901/tsfile/live/1010_1.m3u8
江西卫视,http://121.11.160.7:9901/tsfile/live/1011_1.m3u8
湖南卫视,http://121.11.160.7:9901/tsfile/live/1012_1.m3u8
兵团卫视,http://116.117.106.117:8096/tsfile/live/0115_1.m3u8
贵州卫视,http://116.117.106.117:8096/tsfile/live/0120_1.m3u8
山西卫视,http://116.117.106.117:8096/tsfile/live/0118_1.m3u8
宁夏卫视,http://116.117.106.117:8096/tsfile/live/0112_1.m3u8
云南卫视,http://116.117.106.117:8096/tsfile/live/0119_1.m3u8
宁夏卫视,http://116.117.106.103:8096/tsfile/live/0112_1.m3u8
海南卫视,http://113.218.229.47:8081/tsfile/live/1003_1.m3u8
西藏卫视,http://113.218.229.47:8081/tsfile/live/0111_1.m3u8
新疆卫视,http://113.218.229.47:8081/tsfile/live/0110_1.m3u8
吉林卫视,http://110.7.131.231:9901/tsfile/live/0116_1.m3u8
西藏卫视,http://121.11.160.7:9901/tsfile/live/1025_1.m3u8
新疆卫视,http://121.11.160.7:9901/tsfile/live/1026_1.m3u8
上海卫视,http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
上海卫视,http://112.46.85.60:8009/hls/31/index.m3u8
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws
大湾区卫视,http://z.b.bkpcp.top/m.php?id=dwqws
上海卫视,http://goo.bkpcp.top/mg/dfws
福建卫视,http://121.11.160.7:9901/tsfile/live/1006_1.m3u8
上海卫视,http://121.11.160.7:9901/tsfile/live/1015_1.m3u8
大湾区卫视,http://121.11.160.7:9901/tsfile/live/1005_1.m3u8


CCTV-1综合,http://lt.hxtre.com:35455/gaoma/cctv1.m3u8
CCTV-2财经,http://lt.hxtre.com:35455/gaoma/cctv2.m3u8
CCTV-3综艺,http://lt.hxtre.com:35455/gaoma/cctv3.m3u8
CCTV-4国际,http://lt.hxtre.com:35455/gaoma/cctv4.m3u8
CCTV-5体育,http://lt.hxtre.com:35455/gaoma/cctv5.m3u8
CCTV-5+赛事,http://lt.hxtre.com:35455/gaoma/cctv5p.m3u8
CCTV-7军事,http://lt.hxtre.com:35455/gaoma/cctv7.m3u8
CCTV-8电视,http://lt.hxtre.com:35455/gaoma/cctv8.m3u8
CCTV-9纪录,http://lt.hxtre.com:35455/gaoma/cctv9.m3u8
CCTV-10科教,http://lt.hxtre.com:35455/gaoma/cctv10.m3u8
CCTV-11戏曲,http://lt.hxtre.com:35455/gaoma/cctv11.m3u8
CCTV-12社法,http://lt.hxtre.com:35455/gaoma/cctv12.m3u8
CCTV-13新闻,http://lt.hxtre.com:35455/gaoma/cctv13.m3u8
CCTV-14少儿,http://lt.hxtre.com:35455/gaoma/cctv14.m3u8
CCTV-15音乐,http://lt.hxtre.com:35455/gaoma/cctv15.m3u8
CCTV-16奥匹,http://lt.hxtre.com:35455/gaoma/cctv16.m3u8
CCTV-17农村,http://lt.hxtre.com:35455/gaoma/cctv17.m3u8





🏀体育频道,#genre#
03/16 19:20_意甲联赛_威尼斯 vs 那不勒斯_石庆圣,http://cdn6.bkpcp.top/migu/ty.php?id=950277793 
03/16 19:20_中甲联赛_南京城市 vs 大连鲲城_解说,http://cdn6.bkpcp.top/migu/ty.php?id=950444646 
03/16 19:20_WCBA1/4决赛_山东赤水河酒 VS 东莞新彤盛_解说,http://cdn6.bkpcp.top/migu/ty.php?id=950363823 
03/16 19:20_WCBA1/4决赛_上海浦发银行 VS 山西竹叶青酒_解说,http://cdn6.bkpcp.top/migu/ty.php?id=950443070 
03/16 19:00_CBA常规赛第41轮_四川丰谷酒业vs南京头排苏酒_蔡凯臣,http://cdn6.bkpcp.top/migu/ty.php?id=950399586 
03/16 19:25_CBA常规赛第41轮_四川丰谷酒业vs南京头排苏酒_现场原声,http://cdn6.bkpcp.top/migu/ty.php?id=950399478 
03/16 19:00_CBA常规赛第41轮_广州朗肽海本vs新疆伊力特_连睿 刘铁 李根,http://cdn6.bkpcp.top/migu/ty.php?id=950399299 
03/16 19:25_CBA常规赛第41轮_广州朗肽海本vs新疆伊力特_卢鹏儒,http://cdn6.bkpcp.top/migu/ty.php?id=950399082 
03/16 19:25_CBA常规赛第41轮_广州朗肽海本vs新疆伊力特_张泽欣,http://cdn6.bkpcp.top/migu/ty.php?id=950399201 
03/16 19:25_CBA常规赛第41轮_广州朗肽海本vs新疆伊力特_现场原声,http://cdn6.bkpcp.top/migu/ty.php?id=950398467 
03/16 19:00_CBA常规赛第41轮_浙江稠州金租vs广东东阳光_庄宁宇 徐咏 王羽希,http://cdn6.bkpcp.top/migu/ty.php?id=950400085 
03/16 19:25_CBA常规赛第41轮_浙江稠州金租vs广东东阳光_金哲豪,http://cdn6.bkpcp.top/migu/ty.php?id=950400231 
03/16 19:25_CBA常规赛第41轮_浙江稠州金租vs广东东阳光_翻译小余,http://cdn6.bkpcp.top/migu/ty.php?id=950400363 
03/16 19:25_CBA常规赛第41轮_浙江稠州金租vs广东东阳光_现场原声,http://cdn6.bkpcp.top/migu/ty.php?id=950399922 
03/16 20:00_CBA重庆狼队 vs 上海EDG.M_重庆狼队 vs 上海EDG.M_官方解说,http://cdn6.bkpcp.top/migu/ty.php?id=949993485 
03/16 19:50_WCBA1/4决赛_新疆国达氢 VS 内蒙古农信_解说,http://cdn6.bkpcp.top/migu/ty.php?id=950443120 
03/16 20:50_西甲联赛_莱加内斯 vs 皇家贝蒂斯_张天翼,http://cdn6.bkpcp.top/migu/ty.php?id=950276679 
03/16 21:15_英超联赛_阿森纳 vs 切尔西_詹俊 张路 林梦鸽,http://cdn6.bkpcp.top/migu/ty.php?id=950277090 
03/16 21:20_英超联赛_阿森纳 vs 切尔西_颜强 李欣,http://cdn6.bkpcp.top/migu/ty.php?id=950277171 
03/16 21:20_英超联赛_阿森纳 vs 切尔西_江忠德,http://cdn6.bkpcp.top/migu/ty.php?id=950277285 
03/16 21:20_英超联赛_阿森纳 vs 切尔西_洪荒,http://cdn6.bkpcp.top/migu/ty.php?id=950277361 
03/16 21:20_英超联赛_阿森纳 vs 切尔西_陈渤胄,http://cdn6.bkpcp.top/migu/ty.php?id=950277394 
03/16 21:15_英超联赛_阿森纳 vs 切尔西_詹俊 张路 林梦鸽,http://cdn6.bkpcp.top/migu/ty.php?id=950277208 
03/16 21:15_英超联赛_富勒姆 vs 托特纳姆热刺_刘畅 李彦,http://cdn6.bkpcp.top/migu/ty.php?id=950363192 
03/16 21:50_法甲联赛_里昂 vs 勒阿弗尔_盛斌,http://cdn6.bkpcp.top/migu/ty.php?id=950277182 
03/16 21:50_意甲联赛_博洛尼亚 vs 拉齐奥_乔迁,http://cdn6.bkpcp.top/migu/ty.php?id=950277760 
03/16 22:50_意甲联赛_罗马 vs 卡利亚里_刘焕,http://cdn6.bkpcp.top/migu/ty.php?id=950277702 
03/16 23:00_西甲联赛_塞维利亚 vs 毕尔巴鄂竞技_周楚雄 贺宇,http://cdn6.bkpcp.top/migu/ty.php?id=950286889 
03/16 23:10_德甲联赛_波鸿 vs 法兰克福_吴子越,http://cdn6.bkpcp.top/migu/ty.php?id=950276648 
03/17 00:05_法甲联赛_蒙彼利埃 vs 圣埃蒂安_李永熙,http://cdn6.bkpcp.top/migu/ty.php?id=950277246 
03/17 00:05_法甲联赛_斯特拉斯堡 vs 图卢兹_邵煊,http://cdn6.bkpcp.top/migu/ty.php?id=950277381 
03/17 00:05_法甲联赛_布雷斯特 vs 兰斯_赵昊晨,http://cdn6.bkpcp.top/migu/ty.php?id=950277322 
03/17 00:20_德甲联赛_海登海姆 vs 荷尔斯泰因基尔_王子睿,http://cdn6.bkpcp.top/migu/ty.php?id=950276709 
03/17 00:30_意甲联赛_佛罗伦萨 vs 尤文图斯_吴桐 刘腾,http://cdn6.bkpcp.top/migu/ty.php?id=950279762 
03/17 00:30_意甲联赛_佛罗伦萨 vs 尤文图斯_吴桐 刘腾,http://cdn6.bkpcp.top/migu/ty.php?id=950279062 
03/17 00:55_NBA常规赛_76人VS独行侠_姜帆,http://cdn6.bkpcp.top/migu/ty.php?id=950430497 
03/17 00:55_NBA常规赛_魔术VS骑士_张泽欣,http://cdn6.bkpcp.top/migu/ty.php?id=950431019 
03/17 01:20_西甲联赛_奥萨苏纳 vs 赫塔费_孙雨轩,http://cdn6.bkpcp.top/migu/ty.php?id=950277108 
03/17 01:20_西甲联赛_巴列卡诺 vs 皇家社会_张天翼,http://cdn6.bkpcp.top/migu/ty.php?id=950276970 
03/17 01:50_安德列娃vs萨巴伦卡_安德列娃vs萨巴伦卡_李宁 单文强,http://cdn6.bkpcp.top/migu/ty.php?id=949939177 
03/17 02:00_安德列娃vs萨巴伦卡_安德列娃vs萨巴伦卡_赛场原声,http://cdn6.bkpcp.top/migu/ty.php?id=949938725 
03/17 02:20_德甲联赛_斯图加特 vs 勒沃库森_涂远 马延峰,http://cdn6.bkpcp.top/migu/ty.php?id=950276885 
03/17 02:45_英超联赛_莱斯特城 vs 曼联_娄一晨 刘越,http://cdn6.bkpcp.top/migu/ty.php?id=950277649 
03/17 02:45_英超联赛_莱斯特城 vs 曼联_娄一晨 刘越,http://cdn6.bkpcp.top/migu/ty.php?id=950277628 
03/17 03:25_NBA常规赛_太阳vs湖人_徐秦威,http://cdn6.bkpcp.top/migu/ty.php?id=950431170 
03/17 03:30_法甲联赛_巴黎圣日耳曼 vs 马赛_鹿中原 王宇,http://cdn6.bkpcp.top/migu/ty.php?id=950286768 
03/17 03:30_意甲联赛_亚特兰大 vs 国际米兰_刘腾 贺宇,http://cdn6.bkpcp.top/migu/ty.php?id=950277634 
03/17 03:45_西甲联赛_马德里竞技 vs 巴塞罗那_张昊泽 梁祥宇,http://cdn6.bkpcp.top/migu/ty.php?id=950277326 
03/17 05:55_NBA常规赛_老鹰vs篮网_董倡硕,http://cdn6.bkpcp.top/migu/ty.php?id=950431390 
03/17 05:55_NBA常规赛_猛龙vs开拓者_殷文玉,http://cdn6.bkpcp.top/migu/ty.php?id=950431497 
03/17 06:55_NBA常规赛_爵士vs森林狼_蔡凯臣,http://cdn6.bkpcp.top/migu/ty.php?id=950431614 
03/17 06:55_NBA常规赛_黄蜂VS快船_连睿 王润陶,http://cdn6.bkpcp.top/migu/ty.php?id=950431827 
03/17 08:45_NBA常规赛_雷霆vs雄鹿_张浩岳 陈正昊 魏欣怡,http://cdn6.bkpcp.top/migu/ty.php?id=950430892 
03/17 14:55_决赛阶段抽签仪式_决赛阶段抽签仪式_涂远,http://cdn6.bkpcp.top/migu/ty.php?id=950277623 
03/17 19:00_CBA常规赛第41轮_浙江方兴渡vs上海久事_李天宇 张兆旭,http://cdn6.bkpcp.top/migu/ty.php?id=950399651 
03/17 19:25_CBA常规赛第41轮_浙江方兴渡vs上海久事_郭知昊,http://cdn6.bkpcp.top/migu/ty.php?id=950399428 
03/17 19:25_CBA常规赛第41轮_浙江方兴渡vs上海久事_陈渤胄,http://cdn6.bkpcp.top/migu/ty.php?id=950399304 
03/17 19:25_CBA常规赛第41轮_浙江方兴渡vs上海久事_现场原声,http://cdn6.bkpcp.top/migu/ty.php?id=950399124 
03/17 19:00_CBA常规赛第41轮_浙江方兴渡vs上海久事_李天宇 张兆旭,http://cdn6.bkpcp.top/migu/ty.php?id=950399206 
03/17 19:00_CBA常规赛第41轮_江苏肯帝亚vs山东高速_张浩岳,http://cdn6.bkpcp.top/migu/ty.php?id=950402614 
03/17 19:25_CBA常规赛第41轮_江苏肯帝亚vs山东高速_现场原声,http://cdn6.bkpcp.top/migu/ty.php?id=950402515 
03/17 19:00_CBA常规赛第41轮_深圳马可波罗vs北京控股_王冠证,http://cdn6.bkpcp.top/migu/ty.php?id=950402341 
03/17 19:25_CBA常规赛第41轮_深圳马可波罗vs北京控股_现场原声,http://cdn6.bkpcp.top/migu/ty.php?id=950402074 
03/17 19:00_CBA常规赛第41轮_福建晋江文旅vs山西汾酒_吴博文,http://cdn6.bkpcp.top/migu/ty.php?id=950399035 
03/17 19:25_CBA常规赛第41轮_福建晋江文旅vs山西汾酒_现场原声,http://cdn6.bkpcp.top/migu/ty.php?id=950398787 
03/17 19:15_CBA常规赛第41轮_北京北汽vs天津先行者_邵化谦 焦健,http://cdn6.bkpcp.top/migu/ty.php?id=950398592
03/17 19:25_CBA常规赛第41轮_北京北汽vs天津先行者_现场原声,http://cdn6.bkpcp.top/migu/ty.php?id=950398514 
03/17 19:00_CBA常规赛第41轮_青岛国信制药vs宁波町渥_徐秦威,http://cdn6.bkpcp.top/migu/ty.php?id=950402826 
03/17 19:25_CBA常规赛第41轮_青岛国信制药vs宁波町渥_现场原声,http://cdn6.bkpcp.top/migu/ty.php?id=950402723 
03/17 19:00_CBA常规赛第41轮_辽宁本钢vs九台农商银行_孙博 曾令旭 佳依,http://cdn6.bkpcp.top/migu/ty.php?id=950400452 
03/17 19:25_CBA常规赛第41轮_辽宁本钢vs九台农商银行_哈秋,http://cdn6.bkpcp.top/migu/ty.php?id=950400261 
03/17 19:25_CBA常规赛第41轮_辽宁本钢vs九台农商银行_陈涛,http://cdn6.bkpcp.top/migu/ty.php?id=950400188 
03/17 19:25_CBA常规赛第41轮_辽宁本钢vs九台农商银行_明星机位1,http://cdn6.bkpcp.top/migu/ty.php?id=950400012 
03/17 19:25_CBA常规赛第41轮_辽宁本钢vs九台农商银行_明星机位2,http://cdn6.bkpcp.top/migu/ty.php?id=950399956 
03/17 19:25_CBA常规赛第41轮_辽宁本钢vs九台农商银行_现场原声,http://cdn6.bkpcp.top/migu/ty.php?id=950400088 
03/18 03:00丁俊晖PK威廉姆斯 艾伦迎战囧哥_1号桌,http://cdn6.bkpcp.top/migu/ty.php?id=950358428 
03/18 03:00丁俊晖PK威廉姆斯 艾伦迎战囧哥_2号桌,http://cdn6.bkpcp.top/migu/ty.php?id=950358561 
03/17 00:55_NBA常规赛_76人VS独行侠_姜帆,http://cdn6.bkpcp.top/migu/ty.php?id=950430497 
03/17 00:55_NBA常规赛_魔术VS骑士_张泽欣,http://cdn6.bkpcp.top/migu/ty.php?id=950431019 
03/17 03:25_NBA常规赛_太阳vs湖人_徐秦威,http://cdn6.bkpcp.top/migu/ty.php?id=950431170 
03/17 05:55_NBA常规赛_老鹰vs篮网_董倡硕,http://cdn6.bkpcp.top/migu/ty.php?id=950431390 
03/17 05:55_NBA常规赛_猛龙vs开拓者_殷文玉,http://cdn6.bkpcp.top/migu/ty.php?id=950431497 
03/17 06:55_NBA常规赛_爵士vs森林狼_蔡凯臣,http://cdn6.bkpcp.top/migu/ty.php?id=950431614 
03/17 06:55_NBA常规赛_黄蜂VS快船_连睿 王润陶,http://cdn6.bkpcp.top/migu/ty.php?id=950431827 
03/17 08:45_NBA常规赛_雷霆vs雄鹿_张浩岳 陈正昊 魏欣怡,http://cdn6.bkpcp.top/migu/ty.php?id=950430892 
03/17 00:55_NBA常规赛_76人VS独行侠_姜帆,http://cdn6.bkpcp.top/migu/ty.php?id=950430497 
03/17 00:55_NBA常规赛_魔术VS骑士_张泽欣,http://cdn6.bkpcp.top/migu/ty.php?id=950431019 
03/17 03:25_NBA常规赛_太阳vs湖人_徐秦威,http://cdn6.bkpcp.top/migu/ty.php?id=950431170 
03/17 05:55_NBA常规赛_老鹰vs篮网_董倡硕,http://cdn6.bkpcp.top/migu/ty.php?id=950431390 
03/17 05:55_NBA常规赛_猛龙vs开拓者_殷文玉,http://cdn6.bkpcp.top/migu/ty.php?id=950431497 
03/17 06:55_NBA常规赛_爵士vs森林狼_蔡凯臣,http://cdn6.bkpcp.top/migu/ty.php?id=950431614 
03/17 06:55_NBA常规赛_黄蜂VS快船_连睿 王润陶,http://cdn6.bkpcp.top/migu/ty.php?id=950431827 
03/17 08:45_NBA常规赛_雷霆vs雄鹿_张浩岳 陈正昊 魏欣怡,http://cdn6.bkpcp.top/migu/ty.php?id=950430892
睛彩竞技,rtsp://112.50.233.148/PLTV/88888888/224/3221227450/119890837.smil
睛彩篮球,rtsp://112.50.233.148/PLTV/88888888/224/3221227299/119891035.smil
睛彩青少,rtsp://112.50.233.148/PLTV/88888888/224/3221227454/119890984.smil
睛彩广场舞,rtsp://112.50.233.148/PLTV/88888888/224/3221227458/120578017.smil
睛彩竞技,http://wxdwxd.duckdns.org:35455/itv/3000000020000011528.m3u8?cdn=FifastbLive
睛彩竞技,http://wxdwxd.duckdns.org:35455/itv/3000000020000011530.m3u8?cdn=FifastbLive
睛彩篮球,http://wxdwxd.duckdns.org:35455/itv/3000000020000011529.m3u8?cdn=FifastbLive
睛彩篮球,http://wxdwxd.duckdns.org:35455/itv/3000000020000011531.m3u8?cdn=FifastbLive
赛事咪咕播01,http://wxdwxd.duckdns.org:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
赛事咪咕播02,http://wxdwxd.duckdns.org:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
赛事咪咕播03,http://wxdwxd.duckdns.org:35455/itv/3000000001000007218.m3u8?cdn=FifastbLive
赛事咪咕播04,http://wxdwxd.duckdns.org:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive
赛事咪咕播05,http://wxdwxd.duckdns.org:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive
赛事咪咕播06,http://wxdwxd.duckdns.org:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive
赛事咪咕播07,http://wxdwxd.duckdns.org:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive
赛事咪咕播08,http://wxdwxd.duckdns.org:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive
赛事咪咕播10,http://wxdwxd.duckdns.org:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive
赛事咪咕播11,http://wxdwxd.duckdns.org:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
赛事咪咕播12,http://wxdwxd.duckdns.org:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive
赛事咪咕播13,http://wxdwxd.duckdns.org:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive
赛事咪咕播15,http://wxdwxd.duckdns.org:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive
赛事咪咕播16,http://wxdwxd.duckdns.org:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
赛事咪咕播17,http://wxdwxd.duckdns.org:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
赛事咪咕播19,http://wxdwxd.duckdns.org:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive
赛事咪咕播20,http://wxdwxd.duckdns.org:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
赛事咪咕播21,http://wxdwxd.duckdns.org:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
赛事咪咕播24,http://wxdwxd.duckdns.org:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
赛事咪咕播25,http://wxdwxd.duckdns.org:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
赛事咪咕播27,http://wxdwxd.duckdns.org:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive
赛事咪咕播28,http://wxdwxd.duckdns.org:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive
赛事咪咕播33,http://wxdwxd.duckdns.org:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
